long,long,long,long,float,float,float,flags,long,
5715,263,0,0,-4822.66650391,-1157.94213867,503.269744873,0x0,0,
5716,263,1,0,-4830.33398438,-1124.56164551,513.858825684,0x0,0,
5717,263,2,0,-4839.62646484,-1077.72851563,543.383666992,0x0,0,
5718,263,3,0,-4867.3046875,-1047.94348145,550.993408203,0x0,0,
5719,263,4,0,-4889.45947266,-1032.19702148,548.742614746,0x0,0,
5720,263,5,0,-4921.50683594,-1008.36938477,544.825805664,0x0,0,
5721,263,6,0,-4947.078125,-972.248168945,540.6875,0x0,0,
5722,263,7,0,-4958.19775391,-914.929931641,543.602722168,0x0,0,
5723,263,8,0,-4965.83007813,-901.94708252,543.602722168,0x0,0,
5724,263,9,0,-4986.74755859,-874.940856934,527.603088379,0x0,0,
5725,263,10,0,-5022.90869141,-831.947631836,507.319335938,0x0,0,
5726,263,11,0,-5044.82861328,-796.85333252,507.127502441,0x0,0,
5727,263,12,0,-5065.35791016,-752.370605469,496.43939209,0x0,0,
5728,263,13,0,-5133.87255859,-744.011657715,483.1925354,0x0,0,
5729,263,14,0,-5195.49121094,-746.506774902,483.299743652,0x0,0,
5730,263,15,0,-5303.10742187,-788.937561035,492.619354248,0x0,0,
5731,263,16,0,-5474.70751953,-994.181335449,460.445251465,0x0,0,
5732,263,17,0,-5639.33056641,-1133.47521973,456.647125244,0x0,0,
5733,263,18,0,-5681.99072266,-1300.74084473,455.508148193,0x0,0,
5734,263,19,0,-5537.00585938,-1506.2701416,475.703338623,0x0,0,
5735,263,20,0,-5323.66748047,-1641.5098877,547.661193848,0x0,0,
5736,263,21,0,-5078.94628906,-1677.47912598,558.208740234,0x0,0,
5737,263,22,0,-4867.11962891,-1644.2947998,559.354614258,0x0,0,
5738,263,23,0,-4588.12158203,-1637.6574707,559.325622559,0x0,0,
5739,263,24,0,-4444.5859375,-1597.86560059,524.16583252,0x0,0,
5740,263,25,0,-4358.48876953,-1500.28063965,474.068695068,0x0,0,
5741,263,26,0,-4318.33496094,-1352.35681152,447.739593506,0x0,0,
5742,263,27,0,-4262.10205078,-1223.25732422,407.05581665,0x0,0,
5743,263,28,0,-4190.11816406,-1084.39404297,307.293609619,0x0,0,
5744,263,29,0,-4125.5078125,-938.673095703,200.523864746,0x0,0,
5745,263,30,0,-4035.10083008,-866.422668457,103.088653564,0x0,0,
5746,263,31,0,-3833.5859375,-896.037841797,23.742641449,0x0,0,
5747,263,32,0,-3772.96411133,-875.882019043,25.9208621979,0x0,0,
5748,263,33,0,-3732.91723633,-860.819580078,14.684132576,0x0,0,
5749,263,34,0,-3703.47192383,-855.988098145,14.3182268143,0x0,0,
5750,263,35,0,-3650.66577148,-843.417724609,17.6833324432,0x0,0,
5751,263,36,0,-3533.11645508,-902.919372559,17.0271244049,0x0,0,
5752,263,37,0,-3416.46118164,-992.657043457,16.8923416138,0x0,0,
5753,263,38,0,-3197.26123047,-1056.54321289,18.3118858337,0x0,0,
5754,263,39,0,-3128.14379883,-1131.2355957,22.7106075287,0x0,0,
5755,263,40,0,-3041.17163086,-1205.43225098,20.5639247894,0x0,0,
5756,263,41,0,-2897.18847656,-1367.86279297,21.1737709045,0x0,0,
5757,263,42,0,-2707.04125977,-1447.69189453,20.884141922,0x0,0,
5758,263,43,0,-2557.5793457,-1647.43737793,19.3688049316,0x0,0,
5759,263,44,0,-2183.67285156,-1667.73669434,87.8033218384,0x0,0,
5760,263,45,0,-1889.48217773,-1581.1907959,90.8687057495,0x0,0,
5761,263,46,0,-1764.85522461,-1323.2487793,84.3295669556,0x0,0,
5762,263,47,0,-1593.32385254,-1168.95483398,102.279243469,0x0,0,
5763,263,48,0,-1429.78234863,-1068.80664063,48.5252037048,0x0,0,
5764,263,49,0,-1261.53491211,-1009.49438477,48.1305618286,0x0,0,
5765,263,50,0,-984.72277832,-1223.15893555,72.5398406982,0x0,0,
5766,263,51,0,-632.631530762,-1304.31884766,98.599861145,0x0,0,
5767,263,52,0,-437.217559814,-1545.29602051,107.666763306,0x0,0,
5768,263,53,0,-283.500915527,-1636.99035645,129.305618286,0x0,0,
5769,263,54,0,-220.154403687,-1723.64733887,154.777923584,0x0,0,
5770,263,55,0,-137.635635376,-1759.47192383,183.333633423,0x0,0,
5771,263,56,0,-2.67502188683,-1911.79431152,207.750137329,0x0,0,
5772,263,57,0,73.710723877,-1980.98156738,211.055938721,0x0,0,
5773,263,58,0,193.15007019,-2040.17541504,206.222335815,0x0,0,
5774,263,59,0,251.003692627,-2036.02819824,205.916885376,0x0,0,
5775,263,60,0,283.577270508,-2002.80773926,195.694549561,0x0,0,
5851,264,0,0,283.577270508,-2002.80773926,195.694549561,0x0,0,
5850,264,1,0,251.003692627,-2036.02819824,205.916885376,0x0,0,
5849,264,2,0,193.15007019,-2040.17541504,206.222335815,0x0,0,
5848,264,3,0,73.710723877,-1980.98156738,197.361541748,0x0,0,
5847,264,4,0,-2.67502188683,-1911.79431152,188.500198364,0x0,0,
5846,264,5,0,-142.679473877,-1729.88598633,191.750320435,0x0,0,
5845,264,6,0,-334.145141602,-1683.61975098,168.972442627,0x0,0,
5844,264,7,0,-461.055999756,-1585.13586426,110.555702209,0x0,0,
5843,264,8,0,-632.631530762,-1304.31884766,116.016548157,0x0,0,
5842,264,9,0,-995.670776367,-1180.92993164,96.8732070923,0x0,0,
5841,264,10,0,-1261.53491211,-1009.49438477,75.5472412109,0x0,0,
5840,264,11,0,-1429.78234863,-1068.80664063,81.3307952881,0x0,0,
5839,264,12,0,-1593.32385254,-1168.95483398,125.89037323,0x0,0,
5838,264,13,0,-1747.74731445,-1554.47094727,104.496292114,0x0,0,
5837,264,14,0,-2016.05712891,-1692.12463379,133.896621704,0x0,0,
5836,264,15,0,-2557.5793457,-1647.43737793,46.4243850708,0x0,0,
5835,264,16,0,-2883.00170898,-1542.87695313,20.884141922,0x0,0,
5834,264,17,0,-3095.23461914,-1411.64880371,21.1737709045,0x0,0,
5833,264,18,0,-3273.72387695,-1257.77441406,20.5639247894,0x0,0,
5832,264,19,0,-3426.68164063,-1008.41711426,16.8923416138,0x0,0,
5831,264,20,0,-3533.11645508,-902.919372559,17.0271244049,0x0,0,
5830,264,21,0,-3658.48950195,-853.603515625,48.7389411926,0x0,0,
5829,264,22,0,-3812.17675781,-843.12890625,76.298248291,0x0,0,
5828,264,23,0,-4126.1484375,-935.699035645,193.412796021,0x0,0,
5827,264,24,0,-4373.36572266,-1009.890625,508.84954834,0x0,0,
5826,264,25,0,-4537.90576172,-843.667663574,654.945129395,0x0,0,
5825,264,26,0,-4717.93994141,-648.435180664,681.907470703,0x0,0,
5824,264,27,0,-4868.48730469,-488.985565186,618.870056152,0x0,0,
5823,264,28,0,-5019.20654297,-501.525665283,609.35748291,0x0,0,
5822,264,29,0,-5107.99560547,-616.568603516,559.325622559,0x0,0,
5821,264,30,0,-5089.45166016,-716.705200195,524.384033203,0x0,0,
5820,264,31,0,-5022.90869141,-831.947631836,507.319335938,0x0,0,
5819,264,32,0,-4986.74755859,-874.940856934,527.603088379,0x0,0,
5818,264,33,0,-4965.83007813,-901.94708252,543.602722168,0x0,0,
5817,264,34,0,-4958.19775391,-914.929931641,543.602722168,0x0,0,
5816,264,35,0,-4947.078125,-972.248168945,540.6875,0x0,0,
5815,264,36,0,-4921.50683594,-1008.36938477,544.825805664,0x0,0,
5814,264,37,0,-4889.45947266,-1032.19702148,548.742614746,0x0,0,
5813,264,38,0,-4867.3046875,-1047.94348145,550.993408203,0x0,0,
5812,264,39,0,-4839.62646484,-1077.72851563,543.383666992,0x0,0,
5811,264,40,0,-4830.33398438,-1124.56164551,513.858825684,0x0,0,
5810,264,41,0,-4822.66650391,-1157.94213867,503.269744873,0x0,0,
5852,265,0,0,-5422.97265625,-2925.69262695,348.849334717,0x0,0,
5853,265,1,0,-5464.51220703,-2966.23754883,369.910430908,0x0,0,
5854,265,2,0,-5470.76416016,-3037.9855957,387.036682129,0x0,0,
5855,265,3,0,-5387.10498047,-3123.69702148,371.778045654,0x0,0,
5856,265,4,0,-5197.57519531,-3162.8762207,347.361907959,0x0,0,
5857,265,5,0,-4877.41503906,-3156.26904297,329.167480469,0x0,0,
5858,265,6,0,-4725.49902344,-3228.21826172,371.778045654,0x0,0,
5859,265,7,0,-4635.81396484,-3285.44824219,245.860351563,0x0,0,
5860,265,8,0,-4459.00439453,-3242.45727539,190.946395874,0x0,0,
5861,265,9,0,-4261.18408203,-3135.69995117,134.783096313,0x0,0,
5862,265,10,0,-4106.48925781,-3007.01953125,26.2339420319,0x0,0,
5863,265,11,0,-4008.5534668,-2808.90844727,34.1891746521,0x0,0,
5864,265,12,0,-3724.63793945,-2715.57836914,43.6081619263,0x0,0,
5865,265,13,0,-3542.68359375,-2556.13769531,100.104888916,0x0,0,
5866,265,14,0,-3396.10083008,-2324.6105957,65.5674972534,0x0,0,
5867,265,15,0,-3369.09082031,-2159.4362793,69.0800933838,0x0,0,
5868,265,16,0,-3431.71972656,-2067.53686523,120.804916382,0x0,0,
5869,265,17,0,-3412.87597656,-1958.96313477,126.430343628,0x0,0,
5870,265,18,0,-3396.3293457,-1828.73010254,37.7611503601,0x0,0,
5871,265,19,0,-3369.40063477,-1740.24353027,75.5157623291,0x0,0,
5872,265,20,0,-3370.30639648,-1545.54199219,32.2300643921,0x0,0,
5873,265,21,0,-3459.62719727,-1397.67102051,19.3951740265,0x0,0,
5874,265,22,0,-3525.19458008,-1158.15014648,18.2045593262,0x0,0,
5875,265,23,0,-3661.5390625,-1042.67614746,23.0197467804,0x0,0,
5876,265,24,0,-3734.63110352,-937.816223145,39.2729263306,0x0,0,
5877,265,25,0,-3774.58251953,-864.022583008,25.9722862244,0x0,0,
5878,265,26,0,-3787.12329102,-800.384643555,16.3095340729,0x0,0,
5879,265,27,0,-3792.0078125,-782.878051758,10.2972249985,0x0,0,
5907,266,0,0,-3792.0078125,-782.878051758,10.2972249985,0x0,0,
5906,266,1,0,-3789.08911133,-804.744934082,17.0873222351,0x0,0,
5905,266,2,0,-3788.63671875,-898.927062988,36.944519043,0x0,0,
5904,266,3,0,-3748.20629883,-1040.71691895,39.2729263306,0x0,0,
5903,266,4,0,-3627.55004883,-1201.74719238,23.0197467804,0x0,0,
5902,266,5,0,-3475.55688477,-1266.82055664,18.2045593262,0x0,0,
5901,266,6,0,-3307.93652344,-1433.19433594,19.3951740265,0x0,0,
5900,266,7,0,-3249.71459961,-1605.43823242,21.5356254578,0x0,0,
5899,266,8,0,-3171.85766602,-1758.60913086,21.5713787079,0x0,0,
5898,266,9,0,-3169.30908203,-1992.08508301,23.9833850861,0x0,0,
5897,266,10,0,-3067.5012207,-2237.99169922,19.2967624664,0x0,0,
5896,266,11,0,-3155.73950195,-2604.71069336,20.5836448669,0x0,0,
5895,266,12,0,-3340.19262695,-2756.52539062,32.4439353943,0x0,0,
5894,266,13,0,-3563.19165039,-2812.44750977,34.2467956543,0x0,0,
5893,266,14,0,-3722.30908203,-3019.3371582,29.2064113617,0x0,0,
5892,266,15,0,-3900.18481445,-3098.49121094,22.0494651794,0x0,0,
5891,266,16,0,-4092.59643555,-3115.73217773,43.4284248352,0x0,0,
5890,266,17,0,-4254.28125,-3181.48168945,141.47756958,0x0,0,
5889,266,18,0,-4447.10498047,-3230.12963867,202.502059937,0x0,0,
5888,266,19,0,-4726.78710938,-3400.55078125,359.083953857,0x0,0,
5887,266,20,0,-5028.34130859,-3317.48266602,328.084259033,0x0,0,
5886,266,21,0,-5248.15087891,-3037.92333984,363.751678467,0x0,0,
5885,266,22,0,-5403.96533203,-2955.05493164,355.850219727,0x0,0,
5884,266,23,0,-5422.97265625,-2925.69262695,348.849334717,0x0,0,
5908,267,0,0,-5423.85009766,-2926.4296875,348.51361084,0x0,0,
5909,267,1,0,-5466.47607422,-2962.8137207,371.57611084,0x0,0,
5910,267,2,0,-5471.46240234,-3050.10473633,372.623962402,0x0,0,
5911,267,3,0,-5384.66259766,-3112.25341797,364.827423096,0x0,0,
5912,267,4,0,-5196.45751953,-3169.20410156,364.827423096,0x0,0,
5913,267,5,0,-4937.10107422,-3205.09033203,364.827423096,0x0,0,
5914,267,6,0,-4808.9140625,-3297.20629883,363.438842773,0x0,0,
5915,267,7,0,-4697.34082031,-3310.4309082,345.9949646,0x0,0,
5916,267,8,0,-4456.22802734,-3246.15161133,242.330734253,0x0,0,
5917,267,9,0,-4256.84814453,-3208.09692383,162.94140625,0x0,0,
5918,267,10,0,-3977.86767578,-3157.35131836,79.6941604614,0x0,0,
5919,267,11,0,-3680.56591797,-3131.46142578,48.1719093323,0x0,0,
5920,267,12,0,-3378.98999023,-3133.74926758,38.6642379761,0x0,0,
5921,267,13,0,-3082.57275391,-2915.11474609,37.8508644104,0x0,0,
5922,267,14,0,-2996.14599609,-2626.68457031,44.2571220398,0x0,0,
5923,267,15,0,-2875.31030273,-2496.14355469,58.1686592102,0x0,0,
5924,267,16,0,-2688.88012695,-2493.04541016,80.9394836426,0x0,0,
5925,267,17,0,-2511.65844727,-2497.99316406,110.54725647,0x0,0,
5926,267,18,0,-2370.41625977,-2501.03417969,122.090751648,0x0,0,
5927,267,19,0,-2256.39599609,-2503.94970703,111.68775177,0x0,0,
5928,267,20,0,-2074.35498047,-2537.95166016,97.384765625,0x0,0,
5929,267,21,0,-1902.3861084,-2500.80566406,75.9693603516,0x0,0,
5930,267,22,0,-1716.81225586,-2490.27978516,77.2992782593,0x0,0,
5931,267,23,0,-1593.0168457,-2441.70678711,93.6528167725,0x0,0,
5932,267,24,0,-1390.00024414,-2431.3671875,71.8044815063,0x0,0,
5933,267,25,0,-1299.18249512,-2458.47119141,51.1607933044,0x0,0,
5934,267,26,0,-1244.67895508,-2515.98706055,21.8978176117,0x0,0,
5961,268,0,0,-1244.67895508,-2515.98706055,21.8978176117,0x0,0,
5960,268,1,0,-1231.23693848,-2571.56616211,41.429599762,0x0,0,
5959,268,2,0,-1192.20239258,-2641.8659668,58.6934356689,0x0,0,
5958,268,3,0,-1239.3248291,-2705.31811523,62.7640113831,0x0,0,
5957,268,4,0,-1368.72167969,-2657.97070312,80.2342300415,0x0,0,
5956,268,5,0,-1482.26147461,-2554.5402832,69.3961486816,0x0,0,
5955,268,6,0,-1716.81225586,-2490.27978516,77.2992782593,0x0,0,
5954,268,7,0,-1902.3861084,-2500.80566406,75.9693603516,0x0,0,
5953,268,8,0,-2074.35498047,-2537.95166016,97.384765625,0x0,0,
5952,268,9,0,-2256.39599609,-2503.94970703,111.68775177,0x0,0,
5951,268,10,0,-2370.41625977,-2501.03417969,122.090751648,0x0,0,
5950,268,11,0,-2511.65844727,-2497.99316406,110.54725647,0x0,0,
5949,268,12,0,-2688.88012695,-2493.04541016,80.9394836426,0x0,0,
5948,268,13,0,-2875.31030273,-2496.14355469,58.1686592102,0x0,0,
5947,268,14,0,-2996.14599609,-2626.68457031,44.2571220398,0x0,0,
5946,268,15,0,-3082.57275391,-2915.11474609,37.8508644104,0x0,0,
5945,268,16,0,-3378.98999023,-3133.74926758,38.6642379761,0x0,0,
5944,268,17,0,-3680.56591797,-3131.46142578,48.1719093323,0x0,0,
5943,268,18,0,-3977.86767578,-3157.35131836,79.6941604614,0x0,0,
5942,268,19,0,-4256.84814453,-3208.09692383,162.94140625,0x0,0,
5941,268,20,0,-4456.22802734,-3246.15161133,242.330734253,0x0,0,
5940,268,21,0,-4697.34082031,-3310.4309082,345.9949646,0x0,0,
5939,268,22,0,-4808.9140625,-3297.20629883,363.438842773,0x0,0,
5938,268,23,0,-4937.10107422,-3205.09033203,364.827423096,0x0,0,
5937,268,24,0,-5196.45751953,-3169.20410156,364.827423096,0x0,0,
5936,268,25,0,-5384.66259766,-3112.25341797,364.827423096,0x0,0,
5935,268,26,0,-5471.46240234,-3050.10473633,372.623962402,0x0,0,
5962,268,27,0,-5466.47607422,-2962.8137207,371.57611084,0x0,0,
5963,268,28,0,-5423.85009766,-2926.4296875,348.51361084,0x0,0,
5964,269,0,0,-3790.38891602,-781.185852051,10.5421829224,0x0,0,
5965,269,1,0,-3788.94360352,-808.510070801,18.3587532043,0x0,0,
5966,269,2,0,-3754.55395508,-855.126953125,26.7067127228,0x0,0,
5967,269,3,0,-3669.78051758,-853.824035645,41.8447570801,0x0,0,
5968,269,4,0,-3512.62426758,-813.172424316,11.8813972473,0x0,0,
5969,269,5,0,-3332.07519531,-799.604797363,5.09302806854,0x0,0,
5970,269,6,0,-3134.63427734,-833.455810547,5.09302806854,0x0,0,
5971,269,7,0,-2915.92260742,-944.685241699,11.8813972473,0x0,0,
5972,269,8,0,-2733.44873047,-1137.1842041,11.8813972473,0x0,0,
5973,269,9,0,-2459.59765625,-1294.14855957,11.8813972473,0x0,0,
5974,269,10,0,-2164.50341797,-1359.75549316,24.4369602203,0x0,0,
5975,269,11,0,-1885.14562988,-1621.82971191,52.6036567688,0x0,0,
5976,269,12,0,-1789.67822266,-1762.12731934,71.3372573853,0x0,0,
5977,269,13,0,-1756.90783691,-1940.25610352,76.3118362427,0x0,0,
5978,269,14,0,-1636.13220215,-2064.4621582,66.6947097778,0x0,0,
5979,269,15,0,-1389.5736084,-2235.84814453,75.5962753296,0x0,0,
5980,269,16,0,-1315.1328125,-2413.4543457,71.7231826782,0x0,0,
5981,269,17,0,-1266.42077637,-2494.60083008,33.9132347107,0x0,0,
5982,269,18,0,-1242.86816406,-2514.95825195,22.554561615,0x0,0,
6001,270,0,0,-1242.86816406,-2514.95825195,22.554561615,0x0,0,
6000,270,1,0,-1230.58813477,-2570.3894043,38.9688072205,0x0,0,
5999,270,2,0,-1168.63928223,-2622.51635742,69.6121673584,0x0,0,
5998,270,3,0,-1086.46166992,-2605.00048828,78.8916091919,0x0,0,
5997,270,4,0,-1060.421875,-2475.97094727,73.8257904053,0x0,0,
5996,270,5,0,-1202.36975098,-2278.78515625,70.9587631226,0x0,0,
5995,270,6,0,-1380.82751465,-2150.30786133,75.5962753296,0x0,0,
5994,270,7,0,-1541.12561035,-1949.41845703,99.0280990601,0x0,0,
5993,270,8,0,-1639.79833984,-1749.5604248,92.1452484131,0x0,0,
5992,270,9,0,-1823.84143066,-1611.84118652,100.115127563,0x0,0,
5991,270,10,0,-2027.93798828,-1523.59143066,14.9370241165,0x0,0,
5990,270,11,0,-2341.79272461,-1471.48339844,12.9925289154,0x0,0,
5989,270,12,0,-2622.86450195,-1169.66003418,11.8813972473,0x0,0,
5988,270,13,0,-2928.24389648,-1026.0760498,16.2702884674,0x0,0,
5987,270,14,0,-3146.20825195,-933.840515137,18.3258457184,0x0,0,
5986,270,15,0,-3344.48364258,-889.452575684,12.2596979141,0x0,0,
5985,270,16,0,-3623.72192383,-793.177246094,34.343044281,0x0,0,
5984,270,17,0,-3729.82910156,-752.464050293,23.2750835419,0x0,0,
5983,270,18,0,-3771.66235352,-757.846496582,14.1225481033,0x0,0,
6002,270,19,0,-3790.38891602,-781.185852051,10.5421829224,0x0,0,
6005,271,0,0,-3789.97314453,-780.801086426,10.477265358,0x0,0,
6006,271,1,0,-3790.1887207,-835.719299316,29.7250061035,0x0,0,
6007,271,2,0,-3841.35253906,-912.86315918,41.1607208252,0x0,0,
6008,271,3,0,-3922.11987305,-908.452026367,39.4153633118,0x0,0,
6009,271,4,0,-3981.6105957,-800.396606445,34.6359558105,0x0,0,
6010,271,5,0,-3900.75,-669.124816895,58.5026054382,0x0,0,
6011,271,6,0,-3581.73754883,-537.889160156,58.5026054382,0x0,0,
6012,271,7,0,-3158.79223633,-492.306060791,7.44706392288,0x0,0,
6013,271,8,0,-2459.34667969,-474.135375977,7.44706392288,0x0,0,
6014,271,9,0,-1907.7265625,-429.517364502,15.7188262939,0x0,0,
6015,271,10,0,-1283.55053711,-225.157989502,62.0820198059,0x0,0,
6016,271,11,0,-1000.33789062,-252.300857544,71.0425033569,0x0,0,
6017,271,12,0,-839.655822754,-382.234283447,52.2942619324,0x0,0,
6018,271,13,0,-812.509521484,-498.766998291,40.4221343994,0x0,0,
6019,271,14,0,-752.638671875,-532.657348633,35.6234321594,0x0,0,
6020,271,15,0,-713.797546387,-517.650817871,27.1124839783,0x0,0,
6036,272,0,0,-713.797546387,-517.650817871,27.1124839783,0x0,0,
6035,272,1,0,-805.502075195,-534.707275391,26.9845695496,0x0,0,
6034,272,2,0,-1073.91931152,-540.341003418,23.3943557739,0x0,0,
6033,272,3,0,-1930.78515625,-620.851623535,10.4848127365,0x0,0,
6032,272,4,0,-2632.02246094,-598.992004395,7.44706392288,0x0,0,
6031,272,5,0,-3165.53637695,-538.116821289,7.44706392288,0x0,0,
6030,272,6,0,-3442.61181641,-596.944885254,30.1970787048,0x0,0,
6029,272,7,0,-3635.44970703,-719.746276855,39.8915214539,0x0,0,
6028,272,8,0,-3700.52514648,-749.780456543,33.4970779419,0x0,0,
6027,272,9,0,-3759.59301758,-754.419799805,16.7764816284,0x0,0,
6026,272,10,0,-3789.97314453,-780.801086426,10.477265358,0x0,0,
6037,273,0,0,-1243.39477539,-2514.63085938,22.5185165405,0x0,0,
6038,273,1,0,-1231.73986816,-2575.27441406,35.0821113586,0x0,0,
6039,273,2,0,-1176.43139648,-2622.11328125,61.5425338745,0x0,0,
6040,273,3,0,-1079.69494629,-2606.50537109,71.4973068237,0x0,0,
6041,273,4,0,-1004.57598877,-2469.18798828,70.8337936401,0x0,0,
6042,273,5,0,-955.628234863,-2149.19067383,67.8249740601,0x0,0,
6043,273,6,0,-1001.11090088,-1823.15869141,90.5569152832,0x0,0,
6044,273,7,0,-919.420166016,-1518.96289063,106.136962891,0x0,0,
6045,273,8,0,-784.202941895,-1200.73010254,121.922813416,0x0,0,
6046,273,9,0,-728.620361328,-803.528808594,94.0050888062,0x0,0,
6047,273,10,0,-729.720458984,-580.692932129,43.7568016052,0x0,0,
6048,273,11,0,-713.793273926,-517.768859863,26.8906021118,0x0,0,
6060,274,0,0,-713.793273926,-517.768859863,26.8906021118,0x0,0,
6059,274,1,0,-800.177734375,-651.274658203,43.7568016052,0x0,0,
6058,274,2,0,-803.181335449,-890.72064209,80.3662948608,0x0,0,
6057,274,3,0,-900.12512207,-1190.69519043,112.811698914,0x0,0,
6056,274,4,0,-1080.91564941,-1431.52966309,119.053657532,0x0,0,
6055,274,5,0,-1280.52758789,-1798.39868164,83.440322876,0x0,0,
6054,274,6,0,-1382.3067627,-2072.41894531,82.5956802368,0x0,0,
6053,274,7,0,-1350.32702637,-2356.15356445,90.3061676025,0x0,0,
6052,274,8,0,-1312.85717773,-2455.11328125,55.1640205383,0x0,0,
6051,274,9,0,-1243.39477539,-2514.63085938,22.5185165405,0x0,0,
6061,275,0,0,-1242.96203613,-2515.35986328,22.4187335968,0x0,0,
6062,275,1,0,-1231.16040039,-2568.73144531,41.7908554077,0x0,0,
6063,275,2,0,-1159.37646484,-2624.5949707,78.0359115601,0x0,0,
6064,275,3,0,-1050.53918457,-2591.08129883,93.3201828003,0x0,0,
6065,275,4,0,-893.010559082,-2367.3293457,77.7515640259,0x0,0,
6066,275,5,0,-840.020202637,-2178.23193359,76.6143112183,0x0,0,
6067,275,6,0,-701.787963867,-1988.44140625,110.086013794,0x0,0,
6068,275,7,0,-520.744812012,-1826.30041504,155.075958252,0x0,0,
6069,275,8,0,-348.092407227,-1747.52893066,206.381835938,0x0,0,
6070,275,9,0,-113.498641968,-1798.60986328,223.792617798,0x0,0,
6071,275,10,0,65.0979309082,-1969.65393066,221.398162842,0x0,0,
6072,275,11,0,195.050186157,-2026.70703125,215.82484436,0x0,0,
6073,275,12,0,284.769470215,-2003.62109375,194.739547729,0x0,0,
6086,276,0,0,284.769470215,-2003.62109375,196.017379761,0x0,0,
6085,276,1,0,196.910675049,-1963.37158203,215.82484436,0x0,0,
6084,276,2,0,48.0512695313,-1904.27783203,248.148193359,0x0,0,
6083,276,3,0,-217.584091187,-1799.87695313,189.403915405,0x0,0,
6082,276,4,0,-480.473632813,-1749.99719238,146.521026611,0x0,0,
6081,276,5,0,-892.353088379,-1866.63330078,88.6066207886,0x0,0,
6080,276,6,0,-1201.42407227,-2077.06567383,117.586021423,0x0,0,
6079,276,7,0,-1328.41564941,-2235.3059082,108.031143188,0x0,0,
6078,276,8,0,-1340.65454102,-2371.41674805,89.5849151611,0x0,0,
6077,276,9,0,-1293.94702148,-2468.67797852,54.6258125305,0x0,0,
6076,276,10,0,-1242.96203613,-2515.35986328,22.4187335968,0x0,0,
6138,279,0,1,-440.384552002,-2595.9362793,97.4606552124,0x0,0,
6139,279,1,1,-405.190765381,-2524.84716797,132.979522705,0x0,0,
